baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mmu-miR-3470a	11.3622662318531	0.674370871221218	0.645414821600351	1.04486424645326	0.296085716359194	0.998565320850855
mmu-miR-669b-5p	58.1739634987839	0.379854478118426	0.365524904483394	1.03920272862197	0.298710461735277	0.998565320850855
mmu-miR-670-5p	7.46592914199866	0.786896542113688	0.760857529243525	1.03422324399688	0.301031810111177	0.998565320850855
mmu-miR-7063-5p	0.79447212949008	2.98864462968558	2.89028639881167	1.03403061748979	0.301121849975626	0.998565320850855
mmu-miR-879-3p	138.856947482801	-0.221032049224682	0.213925081075841	-1.03322176209119	0.301500130958068	0.998565320850855
mmu-miR-330-5p	2303.66192222925	0.12442655049181	0.120662162664999	1.03119774868666	0.302448096185965	0.998565320850855
mmu-miR-3076-3p	7.10331577827364	0.941954475192666	0.915482542327338	1.02891582486983	0.303519231401424	0.998565320850855
mmu-miR-3102-5p.2-5p	7.16686014213894	-0.784743425511525	0.7650645265368	-1.02572188134745	0.305022697274917	0.998565320850855
mmu-miR-18b-5p	1.85290094325673	1.81706077256317	1.77208779034987	1.0253785294714	0.305184614918775	0.998565320850855
mmu-miR-181c-5p	89308.3478974299	0.13019842261272	0.127033340161846	1.02491536825563	0.305403122499018	0.998565320850855
mmu-let-7i-5p	60870.0775848843	0.0897648054389588	0.0880116343795903	1.01991976483254	0.307766514946346	0.998565320850855
mmu-miR-24-2-5p	500.613550604121	-0.128239804408269	0.125808600341137	-1.01932462534787	0.308048876892131	0.998565320850855
mmu-miR-21b	2.65167565399852	-1.27793578648301	1.25941990837726	-1.01470190996869	0.310247943412648	0.998565320850855
mmu-miR-298-5p	646.010259549842	0.223523202044405	0.222842685209847	1.00305379929307	0.315834904348446	0.998565320850855
mmu-miR-125a-5p	91310.6390421971	-0.0962691674288234	0.0962255196121274	-1.00045359917901	0.317091042204951	0.998565320850855
mmu-miR-423-3p	914.167665327642	-0.111829028912944	0.112108023269839	-0.997511379214822	0.318516353191428	0.998565320850855
mmu-miR-1948-3p	12.5547265210617	-0.572855934534633	0.577593602996311	-0.991797574562632	0.321296281069706	0.998565320850855
mmu-miR-130a-5p	4.60990705150159	0.940155775194493	0.948034673852299	0.991689229439478	0.321349146671435	0.998565320850855
mmu-miR-103-3p	57076.7564743797	0.0796059401201557	0.0805128876118795	0.988735374936547	0.322792630283605	0.998565320850855
mmu-miR-598-5p	9.98409371612085	-0.650095899710761	0.65814790873831	-0.987765654314719	0.323267431924115	0.998565320850855
mmu-miR-409-3p	1526.877872882	0.113356583532852	0.115177109986037	0.984193678297655	0.325020293485132	0.998565320850855
mmu-miR-5132-5p	1.41348644717424	-1.83387511307341	1.86661729581287	-0.982459081027001	0.325873732258331	0.998565320850855
mmu-miR-374b-5p	124.316922161928	-0.191679928443343	0.195704493076404	-0.979435502119566	0.327364842598214	0.998565320850855
mmu-miR-374c-5p	124.316922161928	-0.191679928443343	0.195704493076404	-0.979435502119566	0.327364842598214	0.998565320850855
mmu-miR-672-5p	34.3065613201332	0.372730953750793	0.381765436410134	0.976334990552591	0.328898485630202	0.998565320850855
mmu-miR-325-5p	71.7329391404173	0.24993194463657	0.256693080375048	0.973660623307027	0.330225074754016	0.998565320850855
mmu-miR-6912-5p	0.65759453526477	-2.97177141110433	3.05671024707913	-0.972212336430653	0.330944924582081	0.998565320850855
mmu-miR-3069-5p	15.5688617129865	0.509038128708512	0.525485387613534	0.968700825384096	0.332694480635808	0.998565320850855
mmu-miR-7236-3p	1.74700848014664	-1.55706349291468	1.61920643269795	-0.961621360607047	0.336239837582337	0.998565320850855
mmu-miR-192-5p	33567.2793154375	0.134895796483873	0.140695580602417	0.958777780412784	0.337670705082049	0.998565320850855
mmu-miR-3569-3p	0.65417648353398	-2.96093348936606	3.10002938876352	-0.95513078040433	0.33951156492316	0.998565320850855
mmu-miR-147-3p	7.25202063384144	-0.738590807266373	0.77592887817179	-0.951879518914941	0.341158087679452	0.998565320850855
mmu-miR-146b-3p	7.2508771679169	-0.752370354358945	0.79662940760327	-0.944442104670123	0.344943773984447	0.998565320850855
mmu-miR-1306-5p	59.0390624712234	-0.279522687206724	0.296202019122619	-0.943689337549756	0.345328424247109	0.998565320850855
mmu-miR-3103-5p	1.76776093870939	-1.52415187347705	1.61661722315215	-0.942803189059927	0.345781580239121	0.998565320850855
mmu-miR-201-3p	0.599989735570594	2.59457538925433	2.75202618642021	0.942787318688019	0.345789699435416	0.998565320850855
mmu-miR-671-3p	610.691675271365	-0.110178106736508	0.116876240677801	-0.942690371435216	0.345839299762463	0.998565320850855
mmu-miR-323-5p	26.8453474193611	-0.421130226419415	0.44839345717384	-0.939197973747739	0.347629109169972	0.998565320850855
mmu-miR-5619-3p	0.549848649188389	-2.68871949976928	2.86663380839257	-0.937936157697431	0.348277220082522	0.998565320850855
mmu-miR-6906-5p	0.870912044538051	-2.14330410972497	2.28625607416035	-0.937473336407478	0.348515132960255	0.998565320850855
mmu-let-7j	11364.6514125418	0.0924026957536253	0.098586940271973	0.937271158824007	0.348619094572621	0.998565320850855
mmu-miR-504-5p	8.24994808194985	0.663239412688323	0.710067145871491	0.934051683062037	0.350277233732738	0.998565320850855
mmu-miR-15b-5p	171.333749050733	0.168059007015859	0.180321105559689	0.931998539462306	0.351337280235161	0.998565320850855
mmu-miR-98-5p	3705.60344423732	0.106665803577887	0.115110410568206	0.926639068103091	0.35411396339614	0.998565320850855
mmu-let-7i-3p	394.804816013649	0.131007496932492	0.141395336409693	0.926533365661353	0.354168865717546	0.998565320850855
mmu-miR-664-3p	355.699133465475	-0.14248208782104	0.153812796950197	-0.926334418502082	0.354272214347233	0.998565320850855
mmu-miR-7021-5p	0.974478219651107	2.01570166872085	2.18762654000374	0.92141031929399	0.356836243164984	0.998565320850855
mmu-miR-337-5p	639.300358242732	-0.109060737212783	0.11847475527746	-0.920539881744176	0.35729070188785	0.998565320850855
mmu-miR-191-5p	49514.7612403654	0.134398919870597	0.146490892606684	0.917455805470769	0.358903841346922	0.998565320850855
mmu-miR-363-3p	13.1042713795403	0.540322394700793	0.591219906432068	0.913911031787758	0.360763596457311	0.998565320850855
mmu-miR-592-5p	358.01206882276	0.125655107563836	0.137920976556392	0.911065964737129	0.362260618150383	0.998565320850855
mmu-miR-5113	0.958141904567056	1.99124840307548	2.19264688455505	0.908148237229526	0.363799907901569	0.998565320850855
mmu-miR-6985-3p	8.81989159434565	-0.629564468758614	0.693776453767304	-0.907445713010279	0.364171144965964	0.998565320850855
mmu-miR-541-5p	13860.7453619975	0.0969074722075796	0.106811120846432	0.907278862347194	0.364259349173461	0.998565320850855
mmu-miR-6236	3.26507041674897	-1.11238085204531	1.22949217889829	-0.904748213235551	0.365598792594068	0.998565320850855
mmu-miR-7013-3p	1.36842469250062	1.7403098253427	1.92477037477653	0.904164906187709	0.365907965759843	0.998565320850855
mmu-miR-150-5p	5375.84082524777	-0.113966606990611	0.126211961125731	-0.902977863382372	0.366537643691212	0.998565320850855
mmu-miR-7668-3p	1.67079175831382	-1.40357381067496	1.55729495479084	-0.901289640961736	0.367434340145795	0.998565320850855
mmu-miR-92b-5p	3.70087441511345	0.972221506424912	1.07958951302506	0.900547379068827	0.36782902345658	0.998565320850855
mmu-miR-12199-3p	0.974018593920584	1.96148448089227	2.18016324049602	0.899696153232086	0.368281971088565	0.998565320850855
mmu-miR-6940-3p	5.44869523543507	-0.796101592576992	0.886204919012807	-0.898326758853713	0.369011370662924	0.998565320850855
mmu-miR-1298-3p	533.684511037385	0.81832291453336	0.912349289720544	0.896940375526587	0.369750733906143	0.998565320850855
mmu-miR-1933-3p	4.11611654897829	-0.983754439739921	1.09895421890702	-0.89517326819886	0.370694472220423	0.998565320850855
mmu-miR-93-5p	2320.64648336021	0.0787977436058181	0.0885568365447798	0.889798537078197	0.373574072255931	0.998565320850855
mmu-miR-1231-3p	4.96204472179947	-0.794253664417754	0.894857345805817	-0.88757573275831	0.374769012044591	0.998565320850855
mmu-miR-1970c-3p	3.36166242083274	-1.17121820704856	1.32486178743273	-0.884030483902859	0.376679757234455	0.998565320850855
mmu-miR-1929-5p	0.897342246357239	1.96123327046601	2.22315278699141	0.882185552851786	0.377676473274662	0.998565320850855
mmu-miR-193b-5p	2.27204309366215	1.33862148547338	1.52033701083779	0.880476812661241	0.378601061004463	0.998565320850855
mmu-miR-31-3p	6.72725617929668	-0.689207082468595	0.785215949535403	-0.877729346782099	0.38009061456589	0.998565320850855
mmu-miR-676-5p	188.943259017815	-0.158464758618763	0.180664359197435	-0.877122412648021	0.380420152288312	0.998565320850855
mmu-miR-551b-5p	0.653414824301444	2.70301425098021	3.09165987304988	0.874292244933698	0.381959121546713	0.998565320850855
mmu-miR-539-5p	22.134581109432	-0.426486894246462	0.487977309166095	-0.87398919219274	0.382124139537241	0.998565320850855
mmu-miR-138-5p	48778.9895391319	-0.12305000090807	0.140838344674209	-0.873696727923862	0.382283433352013	0.998565320850855
mmu-miR-494-3p	20.9083315592282	-0.431779323742835	0.494316842037009	-0.873486976416854	0.382397701837463	0.998565320850855
mmu-miR-6997-5p	0.657830967780144	2.71102837799951	3.12361111364292	0.867914820176755	0.38544096516608	0.998565320850855
mmu-miR-339-3p	235.960038377826	-0.156038543797119	0.180415834014076	-0.864882756271519	0.387103142959346	0.998565320850855
mmu-miR-331-5p	21.4074642533329	-0.401791631063556	0.465621322616596	-0.862915016017	0.388184194016676	0.998565320850855
mmu-let-7e-5p	10467.236749408	0.0831932413540638	0.0966958594860093	0.86035991402611	0.389590675463363	0.998565320850855
mmu-miR-6975-5p	0.589895848835456	-2.78180894251911	3.23420050161484	-0.860122599427633	0.389721464787702	0.998565320850855
mmu-miR-8101	0.589895848835456	-2.78180894251911	3.23420050161484	-0.860122599427633	0.389721464787702	0.998565320850855
mmu-miR-764-3p	80.0652887289536	0.732711197240676	0.854836727168519	0.857135841212204	0.391369815254932	0.998565320850855
mmu-miR-301b-3p	30.180000846204	0.367393367600168	0.42944324244214	0.855510883139972	0.392268382064675	0.998565320850855
mmu-miR-7687-5p	0.90458276645406	-2.13454677171109	2.49633938387892	-0.855070742983007	0.392511985264783	0.998565320850855
mmu-miR-6769b-3p	5.84561811002026	-0.742381709430266	0.872087111434136	-0.851270130812309	0.394619313145556	0.998565320850855
mmu-miR-17-5p	85.8354662015349	0.197471328939927	0.232855457909869	0.848042518360736	0.396414292062654	0.998565320850855
mmu-miR-106a-5p	1.50148455479508	1.51686800395028	1.8000456740019	0.842683064023561	0.399405721508205	0.998565320850855
mmu-miR-541-3p	2.40593121166054	-1.11351952592773	1.32171249977372	-0.842482405302493	0.399517984176076	0.998565320850855
mmu-miR-30a-5p	344884.083008668	0.0934303690915354	0.111175653931119	0.840385154374012	0.400692470165851	0.998565320850855
mmu-miR-126a-5p	30966.00362362	0.0986176435248845	0.118455899788487	0.832526228756646	0.405111979677247	0.998565320850855
mmu-miR-449a-5p	110.096935809618	0.20557353627551	0.248614683752272	0.826876084601464	0.408307299830293	0.998565320850855
mmu-miR-495-3p	397.573425399335	0.11725819690906	0.142168699723585	0.824782087316279	0.409495318059914	0.998565320850855
mmu-miR-299a-3p	269.107381310721	0.117851563756981	0.143949522250196	0.81870062446019	0.41295724027156	0.998565320850855
mmu-miR-10a-3p	1.68812616514578	-1.35942764879008	1.66378678221685	-0.81706842686823	0.413889324946637	0.998565320850855
mmu-miR-195a-3p	707.455774276677	0.10632049096415	0.131014754759445	0.811515398852321	0.417069753402335	0.998565320850855
mmu-miR-27a-5p	8.0097980144286	0.605967911923932	0.748757319267024	0.809298148186555	0.418343671155745	0.998565320850855
mmu-miR-6953-3p	16.28815543249	-0.423327567405696	0.523889419124076	-0.808047561093111	0.419063203246412	0.998565320850855
mmu-miR-299b-3p	268.273730552102	0.116521981828777	0.144514629888204	0.806298863436307	0.420070545691364	0.998565320850855
mmu-miR-1983	207.888625086174	-0.13370569479001	0.165938863707153	-0.805752744130946	0.420385430632128	0.998565320850855
mmu-miR-652-5p	9.16530672340894	-0.584228449728406	0.725566091950194	-0.805203628187892	0.420702183127589	0.998565320850855
mmu-miR-381-3p	65937.3954226997	0.0727074054921523	0.0903397519367789	0.804821841253604	0.420922495977894	0.998565320850855
mmu-miR-377-5p	56.8939429123704	0.230000951938769	0.285816998844297	0.804714040343226	0.420984715513731	0.998565320850855
mmu-miR-7085-3p	0.595573592091895	2.58496718135729	3.21373651874865	0.804349443794418	0.421195189987267	0.998565320850855
mmu-miR-674-3p	470.744805963736	-0.146102177579319	0.18164138897592	-0.804344089213542	0.421198281542328	0.998565320850855
mmu-miR-3086-5p	108.483266416952	0.182063069838421	0.228461535575341	0.796909069966314	0.425503842913303	0.998565320850855
mmu-miR-138-2-3p	36.4107404783165	-0.275207555231045	0.345964502762092	-0.795479169203369	0.426334823474434	0.998565320850855
mmu-miR-9b-3p	0.66315414466801	-2.93966807959111	3.69693687988486	-0.795163178356095	0.426518587783943	0.998565320850855
mmu-miR-1199-5p	10.030364632422	0.583521539047172	0.735039053642237	0.79386467447645	0.427274216735369	0.998565320850855
mmu-miR-338-5p	828.346682405976	0.0935257618522895	0.117816603774122	0.793824969115535	0.427297334470117	0.998565320850855
mmu-miR-377-3p	36.0364874055031	-0.269756380977682	0.341378390254645	-0.790197589180916	0.429412383758519	0.998565320850855
mmu-miR-6951-5p	1.78691689397638	1.18723592892676	1.50282311071812	0.79000377387026	0.429525564361801	0.998565320850855
mmu-miR-676-3p	487.53213457804	-0.097709832723874	0.12393008363953	-0.788427069960494	0.43044694195238	0.998565320850855
mmu-miR-1839-3p	192.270894042175	-0.164843028824821	0.210283661983042	-0.783907923565238	0.433094140108973	0.998565320850855
mmu-miR-6932-5p	1.59411541075047	-1.33131481079492	1.70332126137161	-0.781599361780333	0.434450062095077	0.998565320850855
mmu-miR-188-3p	9.8411838444053	0.525234017752889	0.672255087282795	0.781301663146716	0.434625092179899	0.998565320850855
mmu-miR-378d	491.729942148116	-0.0999275503652492	0.128059175611428	-0.78032323641112	0.435200638954177	0.998565320850855
